seed,width,height,rl_success,rl_steps,rl_time,astar_success,astar_steps,astar_time
3825607,122,74,1,85,0.013973951,1,79,0.844170094
6067362,39,43,1,25,0.002987623,1,25,0.026809216
1669110,107,69,1,226,0.029811621,1,99,2.859892607
3552639,57,40,1,16,0.00224328,1,15,0.009597778
6648121,80,57,1,35,0.004353523,1,35,0.087606192
8708762,46,86,1,17,0.00221324,1,17,0.016206264
5388285,85,45,1,22,0.002546787,1,22,0.021605253
2780597,89,85,1,20,0.003196001,1,22,0.031842709
5979043,118,33,1,57,0.006207228,1,57,0.353727818
1394458,77,73,1,40,0.006304741,1,40,0.136097431
1689408,126,121,1,23,0.004970551,1,23,0.023557186
81322,82,60,1,24,0.002942085,1,24,0.02325058
4320954,35,78,1,14,0.0016644,1,14,0.008915186
9693809,96,116,1,78,0.016094208,0,30,0.250043869
6167565,57,38,1,4,0.000514984,1,3,0.000324965
1724258,41,74,1,24,0.00282836,1,24,0.036141396
7552522,83,81,1,31,0.004909992,0,6,0.016910076
3044696,111,96,0,10,0.002241373,0,7,0.021726608
7812672,34,83,1,32,0.003444195,1,32,0.039545536
8272029,57,99,1,22,0.002639771,1,22,0.02005434
9225995,60,101,1,73,0.008839369,1,47,0.063778877
3486867,38,41,1,19,0.00233674,1,18,0.007601023
2076003,125,68,1,59,0.007884979,0,28,0.342769861
435680,77,34,1,7,0.000703573,1,7,0.001648903
888608,102,97,1,12,0.002157688,1,11,0.005675554
2847326,92,116,1,77,0.014565706,1,73,0.550132751
2595059,42,64,1,23,0.003002644,1,22,0.027654171
6815930,57,96,1,10,0.001619101,1,10,0.002284765
6469645,74,86,1,139,0.020918846,0,4,0.059191227
4992341,73,111,1,12,0.001787663,1,12,0.006291389
9983769,43,115,1,14,0.001778126,1,13,0.004601955
2282012,109,115,1,60,0.012366533,1,30,0.031841278
8937013,63,99,1,8,0.001173973,1,8,0.001409769
8223926,37,125,0,7,0.000759125,1,8,0.002266407
8853214,93,77,1,6,0.001115084,1,6,0.000918865
6321792,106,46,1,58,0.007107258,1,58,0.620667458
4740698,37,67,1,31,0.003001451,1,31,0.012878895
8952326,116,43,1,194,0.020969391,1,46,0.151592731
5878811,82,87,1,34,0.006655216,0,20,0.058436871
9898867,89,128,1,41,0.00876689,1,41,0.207217216
4197774,100,87,1,42,0.006785154,0,16,0.018919706
4345062,54,47,1,46,0.006516933,0,5,0.011924267
5369782,46,127,0,300,0.030460358,1,35,0.060272932
8595104,40,123,0,0,0,0,0,0
2830232,34,36,1,11,0.001291513,1,11,0.005183935
4298876,64,111,1,14,0.002101183,1,14,0.00512743
6502421,45,34,1,8,0.000928164,1,8,0.001566648
8700827,88,37,1,46,0.004908323,1,46,0.079929352
746558,45,94,1,27,0.003390789,1,21,0.015983582
2630801,118,114,1,51,0.01298213,0,31,0.20257616
8736246,55,97,0,16,0.002609015,0,15,0.220297575
7247108,50,33,1,8,0.000865936,1,8,0.00198245
192168,79,94,1,86,0.013150215,0,44,0.267656803
8965467,96,60,1,58,0.008194923,0,27,0.129121065
1797741,72,121,1,148,0.028214931,0,93,2.657404423
8965003,84,83,1,22,0.004570007,1,22,0.02800703
2823380,55,126,0,300,0.038288593,0,91,0.940266609
4828033,70,123,1,54,0.009281635,0,31,0.162053823
4611235,75,41,1,43,0.005211353,1,43,0.144423485
1891900,121,72,1,132,0.019446373,0,19,0.070792675
1557734,52,59,1,45,0.006019115,1,31,0.070173025
2852251,72,79,1,29,0.004221439,1,29,0.046107531
6494742,38,74,1,41,0.004603386,0,1,0.007545948
1074923,117,58,1,55,0.006935596,1,55,0.327952623
9443701,117,45,1,55,0.005904198,1,51,0.336519718
6584832,92,122,1,74,0.011304617,0,17,0.378955841
4877963,109,52,1,51,0.007752895,1,55,0.378478289
2435258,98,86,1,65,0.011240244,0,11,0.089560032
5654339,66,33,1,29,0.003354073,1,29,0.045594454
6620275,102,128,1,99,0.019940138,0,13,0.420749903
152232,63,78,1,59,0.007277727,1,59,0.089373112
9756486,63,76,1,33,0.005112648,1,33,0.073300362
7122783,120,40,1,31,0.003488779,1,27,0.032464981
701999,43,42,1,40,0.005227327,0,14,0.024654865
2377560,56,125,1,31,0.004061699,1,31,0.064335108
151554,53,46,0,14,0.001798391,1,18,0.016010523
9129948,88,70,1,71,0.010768414,1,61,0.159651756
6506716,91,121,1,26,0.004886389,1,26,0.02629137
6783119,80,71,1,60,0.008467436,1,56,0.217489481
9180960,50,117,1,29,0.003795624,1,28,0.052306414
2739692,91,85,0,11,0.0019207,1,49,0.100072145
7252240,52,103,1,57,0.007351637,1,56,0.172764301
3955543,53,100,1,54,0.007656097,1,53,0.357391119
7844060,125,104,1,60,0.015236378,0,27,0.169677019
2952182,69,108,1,105,0.015304089,0,5,0.195167303
7879309,65,61,1,82,0.011024237,1,49,0.180597544
3920650,91,46,1,12,0.001318693,1,12,0.003253222
7019664,71,92,1,36,0.004816532,1,28,0.036334515
3755022,84,75,1,35,0.005502462,0,5,0.010542631
82472,81,128,1,66,0.011569977,0,15,0.074692965
2385025,62,71,1,48,0.007126093,1,46,0.173258305
5909863,61,78,1,20,0.002535105,1,20,0.011363745
3886879,117,70,1,56,0.009487867,1,56,0.209159851
293078,92,104,1,17,0.002757311,1,17,0.013278484
3762675,55,61,1,6,0.000759602,1,6,0.000856876
3327595,123,112,1,210,0.040096283,0,5,0.446970224
5056567,87,38,0,299,0.030418396,1,14,0.006957531
828939,61,107,1,66,0.01004982,0,36,0.132270098
2256252,74,57,0,3,0.000564814,0,3,0.004507065
4980319,125,102,1,55,0.009622812,0,12,0.257452011
3615460,86,50,1,59,0.00723505,1,51,0.318313599
7942863,45,126,1,44,0.00466156,0,30,0.152647257
9634013,52,76,1,29,0.004309654,1,25,0.048591852
6033225,87,56,1,13,0.002190828,1,6,0.001044035
2123876,57,42,1,31,0.003691196,1,31,0.043207407
6250206,89,70,1,20,0.002887011,1,20,0.014719248
3706464,51,40,1,12,0.00153923,1,12,0.004683733
7408542,121,46,1,15,0.001851082,1,15,0.011749744
7460218,98,124,1,10,0.001990318,1,10,0.003593445
8592693,66,64,1,18,0.002914906,1,18,0.018936396
1715227,76,88,1,46,0.007162571,1,46,0.054998875
9753898,86,71,1,65,0.009926319,0,23,0.080593348
7000015,45,45,1,34,0.00440073,1,33,0.071427345
1406364,124,105,1,111,0.023896694,0,11,0.128750563
7520288,71,83,1,65,0.008380651,0,26,0.10861063
6221170,69,98,1,36,0.006455898,1,33,0.062008619
1578363,120,61,1,184,0.025928259,0,13,0.963145256
7486411,45,116,1,20,0.002158403,1,20,0.023854017
5751697,68,83,1,132,0.01688838,0,3,0.140481472
9097778,38,92,1,15,0.001821518,1,15,0.009808302
2514356,95,104,1,28,0.005192757,1,28,0.051166773
2497503,75,98,1,30,0.004873514,1,24,0.041180134
5536603,42,55,1,21,0.002913475,1,21,0.01461935
7391145,50,126,1,128,0.015983343,0,32,1.383899927
3253675,104,106,1,31,0.006276846,0,7,0.017365217
81078,53,59,1,29,0.003381252,1,28,0.029551029
3655913,109,124,0,55,0.012377501,1,57,0.163063288
9937218,74,49,1,23,0.002770662,1,23,0.01085639
2591764,85,109,1,108,0.022426605,0,51,0.825565815
1891008,113,109,1,119,0.028089046,0,27,0.465135098
9917221,76,49,1,25,0.003388882,0,11,0.018563032
7523581,52,61,1,26,0.003757238,1,26,0.025635481
6986977,115,51,1,17,0.002712011,1,16,0.010577917
2970027,89,118,1,130,0.028000832,1,86,1.153738737
4019075,120,32,1,84,0.0092237,1,82,0.309846878
2598780,93,98,1,6,0.001065493,1,6,0.000854969
9138496,60,37,1,33,0.003733635,1,31,0.086108446
8610709,99,62,1,33,0.005402803,0,21,0.038170815
8474793,120,65,1,43,0.005590916,1,43,0.250492096
8144159,51,94,1,33,0.003621578,1,33,0.047497749
8424500,105,72,1,45,0.006038904,0,14,0.060078382
3741488,75,88,1,66,0.010965109,1,58,0.190345526
4658573,62,114,1,27,0.004527569,1,23,0.016947031
1458935,59,52,1,23,0.003109694,1,26,0.036404371
11536,122,88,1,7,0.001388073,1,8,0.002141714
3694148,34,35,1,36,0.004594088,1,26,0.019490242
4019666,101,41,1,20,0.002400875,1,21,0.021603107
8105581,71,69,0,0,9.54E-07,0,0,0
6206142,106,107,1,37,0.007474422,0,2,0.001715899
1037742,52,96,1,27,0.003276587,1,25,0.023635626
6824600,79,114,1,269,0.041261435,0,84,0.531471491
403884,53,89,1,115,0.013901711,0,41,0.654102802
3637065,100,111,1,165,0.028996706,0,71,1.019354582
4468960,120,61,1,55,0.007260799,1,54,0.163547516
8316044,42,32,1,2,0.000232935,1,2,0.000160933
4585235,58,43,1,23,0.002813578,1,17,0.011872053
7305429,115,77,1,13,0.001771212,1,13,0.005824804
6985629,113,59,1,40,0.006138563,1,41,0.170936108
7416516,57,109,1,42,0.006027222,1,40,0.098448277
1901532,121,96,1,51,0.011111259,1,51,0.167094946
8989584,87,32,1,48,0.005058527,0,7,0.028841496
3968271,89,97,1,125,0.022413969,0,32,0.669313908
4844690,101,86,1,85,0.014081717,1,85,1.091603279
8475026,64,96,1,94,0.015856981,0,10,0.067918539
401096,53,57,1,23,0.003172159,0,15,0.021731615
6774639,35,78,1,15,0.001653433,1,14,0.010342598
870408,117,67,1,86,0.011511326,1,82,1.566621304
6113526,116,100,1,119,0.02440834,1,43,0.102500677
7892959,69,85,1,42,0.006048203,1,42,0.047870874
8450678,51,79,0,64,0.012761593,0,4,0.031905174
3729470,116,52,1,83,0.0119133,1,84,1.69887352
6488297,62,64,1,30,0.004308939,0,11,0.012349129
4426524,107,62,1,64,0.009333849,1,63,0.170579672
7968431,45,64,1,12,0.001556158,1,12,0.006260872
4939742,61,48,1,4,0.000447989,1,4,0.000463963
3494612,104,109,1,15,0.003676653,1,15,0.007952213
3323137,103,106,1,132,0.027801752,0,36,0.30263257
4616305,89,93,1,38,0.005383492,1,37,0.043463707
9932172,62,108,1,61,0.008658409,0,13,0.17404604
4238972,113,34,1,95,0.009218693,1,77,0.452762127
570726,123,107,1,120,0.028987408,0,3,0.067462206
9286643,70,81,1,24,0.003993034,1,23,0.02139926
3307957,103,61,1,97,0.013890982,0,10,0.027471066
955913,71,45,1,62,0.007894993,1,48,0.101576328
4007746,57,90,1,24,0.003201962,1,20,0.016027927
2837099,119,53,1,59,0.007156849,0,31,0.586283445
6435914,105,76,1,38,0.005333185,1,38,0.071172476
640718,125,97,1,41,0.008421659,0,14,0.037275076
5418227,106,90,1,127,0.02400732,1,54,0.309012175
6677646,103,93,1,34,0.005698919,0,11,0.026211023
1856018,78,106,1,28,0.004640818,0,14,0.02093339
1850107,54,90,1,85,0.010185242,1,69,0.888896704
7226993,32,113,1,22,0.002260685,1,22,0.029598713
1685437,57,82,1,206,0.024412155,0,36,0.39398098
7580132,86,83,1,35,0.006132603,0,9,0.007110119
966889,107,72,1,36,0.005642891,0,4,0.012467146
4519257,66,108,1,58,0.008588791,1,58,0.290444374
9558356,34,73,1,42,0.004769325,1,41,0.089494705
6758074,32,124,1,106,0.012027979,1,105,1.793832779
8854370,124,79,1,53,0.009927988,0,39,0.146716833
5630912,126,66,1,81,0.010979414,1,81,0.394236088
884512,119,52,1,112,0.015156269,1,80,1.420423508
1561475,66,92,1,18,0.002985477,1,18,0.013185024
9642471,52,94,1,26,0.003328323,1,26,0.01616168
4109359,98,83,1,42,0.008021832,1,40,0.116912603
5617827,94,100,0,0,0,0,0,0
8634926,33,84,1,30,0.003144741,1,30,0.081870317
8055480,36,121,1,31,0.004042625,1,31,0.097394705
8176744,76,84,1,103,0.019912004,0,28,0.43006134
6172702,32,111,0,70,0.008358717,0,53,0.286040783
3475825,62,69,1,48,0.006200314,1,44,0.144392729
2665517,119,109,1,158,0.033154726,0,43,0.75599122
9036122,66,39,1,14,0.001531124,1,14,0.009527445
6897420,83,34,0,25,0.002978086,0,2,0.003525257
8180050,35,61,1,40,0.004563332,0,20,0.05163765
6448729,64,66,1,8,0.001182795,1,8,0.001352549
5887553,88,51,1,19,0.002235651,1,18,0.012507915
361099,119,94,1,66,0.012689829,0,26,0.726336002
4992460,86,71,1,28,0.004299641,1,28,0.069651365
4419746,69,124,0,23,0.004410267,0,15,0.02163744
9799531,125,91,1,99,0.018279552,1,81,1.377239466
4363825,75,69,1,35,0.006616116,0,3,0.014953136
4394385,58,75,1,23,0.003087044,1,23,0.009777784
5695120,44,64,1,28,0.003339052,1,28,0.059235811
8648954,33,72,1,33,0.003452778,0,32,0.09739852
4243986,34,108,1,13,0.001704931,0,9,0.007338047
1490051,63,82,1,61,0.009413004,0,38,0.311236858
5328105,60,96,1,56,0.00705719,1,55,0.289669037
799196,128,93,1,21,0.003343344,1,21,0.015437365
6901100,68,84,1,29,0.004654884,1,23,0.018324614
3187479,124,122,1,36,0.009480476,0,6,0.032251596
2272582,91,58,1,71,0.009108543,1,52,0.19810915
7364812,115,101,1,25,0.004120827,1,25,0.026994467
5800193,121,121,1,59,0.011308432,1,59,0.346222162
2111341,39,36,1,16,0.002206087,1,16,0.0103755
5407855,37,101,1,71,0.006959677,1,71,0.154893637
7257937,114,118,1,122,0.030761003,0,44,0.71997714
113452,107,80,1,34,0.005235672,1,34,0.100937843
7396259,90,116,1,107,0.018887997,0,9,0.068726063
1572199,44,53,0,33,0.004765511,1,21,0.018121719
7913379,107,112,1,143,0.031913996,0,3,0.148431301
2756333,43,39,1,8,0.000996351,1,8,0.002156973
7646142,91,107,1,95,0.017154217,1,54,0.312367916
6680654,70,118,1,37,0.005884409,0,4,0.047017813
9807887,108,33,1,71,0.007488966,1,69,0.985164165
2730784,51,42,1,37,0.005116224,0,11,0.027260303
7023545,86,33,1,49,0.006225348,1,43,0.072194099
6206675,86,84,1,72,0.010800362,1,46,0.164747953
7908760,52,96,1,30,0.004037619,1,28,0.070363045
2517998,75,36,1,48,0.005350828,0,21,0.057678938
1868871,40,52,1,34,0.004119635,0,14,0.027718544
829725,39,38,1,21,0.002455235,1,19,0.013207436
314437,108,45,1,10,0.001113892,1,10,0.003039837
7648829,33,40,1,19,0.002039433,1,18,0.017847061
2888764,116,65,1,55,0.006226301,1,55,0.149421215
5535429,43,87,1,18,0.002251863,1,18,0.012172461
2292168,96,59,1,23,0.002988577,1,23,0.027406454
6400394,35,116,1,19,0.002052307,1,18,0.017343998
5509204,81,35,1,10,0.001241922,1,10,0.003081322
3928771,44,116,1,98,0.01281333,1,73,1.028348446
9030221,112,101,1,95,0.016558886,0,6,0.069209814
4725617,61,59,1,99,0.012606382,0,20,0.252900124
6856806,76,60,1,65,0.009725332,1,63,0.432904482
3270618,81,121,1,21,0.002873898,1,20,0.01578784
2947717,122,46,1,5,0.000679255,1,5,0.000800848
8834383,52,87,1,19,0.002549887,0,14,0.006019354
347778,110,59,1,39,0.004674435,1,39,0.092877865
8701687,77,93,1,14,0.002113342,1,14,0.006592512
1709924,123,117,0,34,0.009083271,0,6,0.017926931
4707882,106,114,1,128,0.028982878,0,43,0.214684963
1854862,119,128,0,2,0.00083065,0,1,0.020469904
3774002,47,107,1,35,0.004359007,1,35,0.08124876
5012038,78,65,1,74,0.008263826,0,2,0.024297237
2551299,62,34,1,23,0.002447844,1,23,0.017348766
3354456,111,45,0,40,0.005000591,0,36,0.052379131
3713454,60,36,1,25,0.002650499,1,23,0.019357443
754178,80,103,0,53,0.00986433,0,28,0.285581112
8930875,47,40,1,27,0.002909422,1,1,6.29E-05
7709420,63,123,1,9,0.001113892,1,9,0.002258778
7685024,89,127,1,43,0.007179499,0,23,0.1102283
2042405,122,33,1,37,0.004077196,0,15,0.081161737
7760616,107,63,1,35,0.004652262,1,36,0.052960157
2427098,54,98,1,37,0.005758047,1,16,0.011333227
8346517,119,111,1,42,0.006928444,0,17,0.103234291
1092982,124,73,1,87,0.012354851,1,85,0.71688199
3218117,76,101,1,24,0.004607201,1,24,0.033985376
8553746,111,124,1,55,0.008695126,1,50,0.194838285
5602690,124,111,1,63,0.016543865,0,14,0.133280039
1763524,37,116,1,42,0.004781008,1,40,0.094898939
277297,112,72,1,31,0.00455904,0,20,0.087388039
7457231,91,46,1,30,0.003543377,1,33,0.078728437
7274693,46,117,1,59,0.006894588,1,59,0.180574656
826968,56,32,1,14,0.001997948,1,10,0.003748894
7063706,106,89,1,98,0.018069506,0,10,0.193300009
4899271,49,61,1,20,0.002349138,1,20,0.011574745
8955993,45,115,1,33,0.00438118,1,25,0.029155731
3896577,101,108,1,132,0.029171228,0,28,0.390420675
3977425,111,85,1,79,0.015851736,0,33,0.483581781
2285821,128,53,1,86,0.012117863,1,61,0.183809757
1190026,58,67,1,43,0.005777597,1,12,0.006594181
4904449,78,112,1,40,0.005386829,1,40,0.140797138
6103739,49,83,1,63,0.008287907,1,60,0.538143873
8819011,40,49,1,15,0.001776457,1,15,0.00667429
7495242,56,90,1,53,0.007711411,1,43,0.158305168
8980974,87,43,1,20,0.002471685,1,20,0.007525921
4703148,88,45,0,12,0.001980305,0,1,0.000793934
7480210,61,58,1,9,0.001109123,1,9,0.00301075
6805962,78,69,1,16,0.002505302,1,16,0.011307001
6223076,101,61,1,22,0.00323391,1,15,0.008866787
7850244,40,115,1,56,0.00724864,1,56,0.422460079
3493756,66,75,1,16,0.002639532,1,16,0.0114398
2503002,78,122,1,55,0.009249687,1,54,0.414186954
5826978,82,127,1,47,0.008553505,0,13,0.15324235
2630357,123,61,1,45,0.006803036,1,45,0.188737154
5400787,64,93,0,58,0.008229256,1,45,0.071342945
1203116,98,96,1,48,0.010915279,0,35,0.195112228
7205276,108,67,1,15,0.00196147,1,15,0.009257078
4239880,82,95,1,43,0.007796049,0,1,0.007693768
4872163,118,109,0,52,0.012703896,1,61,0.243583679
7110325,75,111,1,11,0.002165318,1,11,0.004053354
4982332,74,76,1,4,0.000760078,1,4,0.000560999
8237806,113,45,1,19,0.002191305,1,19,0.011651754
6150393,118,93,1,84,0.014331341,0,27,0.421854496
4350218,118,109,1,85,0.015974998,0,64,1.857691288
7972508,66,67,1,22,0.003540516,1,21,0.029946804
1714644,45,80,1,31,0.004048109,1,31,0.048250198
5389090,126,35,1,5,0.000590086,1,5,0.000971556
6490784,84,88,1,55,0.009020567,1,55,0.441418171
9863807,50,52,1,37,0.004262447,1,28,0.03106904
7746544,111,93,1,50,0.009358883,1,53,0.165351868
7084775,85,69,1,44,0.00685811,1,45,0.117481947
3951097,62,95,1,18,0.002298594,1,17,0.015788555
9071896,100,37,1,7,0.000741482,1,7,0.001574755
8695962,74,76,1,117,0.018912792,0,1,0.028098822
5594338,41,74,1,19,0.001987457,1,19,0.018997192
2595156,64,66,1,33,0.005553961,0,6,0.036825418
1947316,105,87,1,23,0.004825115,1,23,0.016890526
5222541,56,74,1,20,0.002548933,1,20,0.022456884
6288039,48,110,1,109,0.013528824,1,74,0.272238731
5883175,92,102,1,17,0.003476143,1,17,0.01391077
7924331,94,100,1,63,0.009152174,0,7,0.092584372
7437633,78,96,0,76,0.014369965,1,57,0.2433393
7842101,50,52,1,30,0.004551888,0,5,0.01948452
8048594,71,42,1,28,0.003507614,1,28,0.016681671
1954896,101,109,1,76,0.013981581,0,12,0.190555811
7042812,75,101,1,49,0.006892681,1,45,0.093198299
5096183,68,52,1,36,0.00443697,0,24,0.041655064
8793282,88,37,1,66,0.007541656,0,50,0.157983303
6308094,36,97,1,12,0.001464128,1,13,0.007144928
7127283,73,73,1,218,0.037381649,0,1,0.01693821
9153079,64,68,1,47,0.007521629,1,29,0.061598301
9200889,90,44,1,40,0.004071712,1,40,0.020740032
910360,69,37,1,74,0.00782299,1,64,0.3860116
464185,55,38,1,57,0.007279158,0,19,0.09398675
9364906,56,128,1,33,0.004331112,1,33,0.070884228
619239,42,45,1,26,0.002976418,0,14,0.022739172
1884296,124,118,1,51,0.012246609,1,43,0.05452323
5463846,109,114,0,17,0.003426552,0,3,0.010791063
3190984,38,109,1,34,0.003617048,1,33,0.053209066
7386790,87,39,1,13,0.001404762,1,13,0.004438162
9158858,42,88,1,18,0.002091408,1,19,0.014635801
2688745,122,96,1,103,0.020167589,1,58,0.464158773
8614068,65,81,1,42,0.006817818,0,9,0.080849171
1345033,96,96,1,66,0.012860775,0,15,0.183671474
6821216,77,109,1,90,0.015519619,0,53,0.388958693
9861238,39,74,0,50,0.005960703,1,47,0.158256054
5666032,44,46,1,39,0.005050659,0,18,0.052222967
6968815,85,104,1,61,0.012227297,0,47,0.299765348
5726297,74,64,1,38,0.006057739,0,7,0.01887989
1571341,101,77,1,73,0.012262821,1,59,0.416619778
3869463,36,64,0,88,0.011490345,0,21,0.422266483
7477334,124,83,1,33,0.006771803,1,29,0.026405334
7797105,39,51,1,15,0.001747847,1,15,0.008969307
6703768,107,97,1,40,0.007121563,1,40,0.09579277
5721989,77,95,1,115,0.017603159,0,35,0.274521351
8279187,95,67,1,54,0.009551048,0,19,0.080644608
543178,85,56,1,70,0.009428501,0,17,0.309665918
4291210,63,108,0,45,0.006353378,1,58,0.377953291
5307418,95,116,1,69,0.011465549,0,62,0.251475334
2905095,108,78,1,59,0.010484219,0,3,0.020709991
8829359,100,111,1,69,0.016803026,0,60,0.635641575
5037170,104,122,1,46,0.00850153,1,44,0.204508543
6146060,111,57,1,50,0.006703615,1,48,0.14923954
7998235,105,95,1,16,0.002548456,1,16,0.010848045
1427940,41,76,1,32,0.003891945,1,32,0.08420682
4746352,85,53,1,42,0.004845142,1,39,0.089604855
1117762,80,35,1,30,0.003021717,1,30,0.057029247
6375347,96,83,1,90,0.015202522,0,60,0.922563076
4024768,81,33,1,6,0.000563622,1,6,0.001202345
7976679,38,34,1,4,0.000550985,1,4,0.000614882
6293354,54,108,1,7,0.00090909,1,7,0.001769304
4585899,37,66,1,17,0.001857519,1,18,0.01035738
8785369,45,104,1,89,0.011050701,0,5,0.309932709
490416,122,67,1,99,0.014193773,0,40,1.352168083
8070804,105,113,1,71,0.014616728,0,44,0.851745844
8719921,114,125,1,81,0.021425009,1,50,0.192173481
4497781,63,73,1,53,0.008116007,0,4,0.021819592
2091107,103,39,1,25,0.002554417,1,25,0.021739244
6597021,91,64,1,56,0.006472588,0,15,0.310474396
2548957,51,115,1,33,0.004203081,1,30,0.076832294
9336120,63,123,1,105,0.015097857,1,89,0.562820435
7673141,104,34,1,91,0.009289265,1,91,0.433394909
912777,127,65,1,96,0.014853477,0,37,0.378055811
83809,95,91,1,51,0.007765055,1,47,0.206563473
3241172,90,48,1,3,0.00043416,1,3,0.000280857
3448097,94,93,1,35,0.006799698,0,2,0.006990194
7434265,58,110,1,20,0.002785444,1,20,0.010118008
836018,36,55,1,16,0.00219965,0,11,0.008850813
8551157,110,40,1,7,0.000826836,1,7,0.001379967
7004618,40,70,1,10,0.001159668,1,10,0.003911018
7927758,83,79,1,35,0.005942583,0,8,0.010613918
2344881,79,127,1,37,0.006293058,0,12,0.011698484
9015125,84,87,1,175,0.038606644,0,27,0.517536163
2087203,84,71,1,32,0.003896236,1,34,0.10290122
6451645,50,34,1,15,0.001853704,1,15,0.009990454
1755484,57,98,1,28,0.004037857,1,28,0.014227867
3375395,44,118,1,29,0.003171921,1,29,0.070734024
1751532,126,50,1,163,0.020827293,1,99,0.868997812
4469950,109,114,1,128,0.02640748,0,3,0.190544844
8441217,85,32,1,25,0.002822161,0,5,0.005829573
7553925,93,101,1,81,0.017545223,0,14,0.071226597
8896177,111,101,1,23,0.004334211,1,24,0.031865835
9829052,58,104,1,44,0.006085873,1,44,0.168267965
3159298,104,70,1,29,0.004366159,1,26,0.031676292
6985625,108,106,1,37,0.006564617,1,37,0.147350788
9309185,96,94,1,40,0.008939743,0,20,0.115690231
4426061,124,35,1,33,0.003239155,1,33,0.052275419
825582,74,60,1,17,0.002512455,1,17,0.014858484
9545363,103,77,1,198,0.026766062,0,67,1.054531574
4316377,41,35,1,8,0.000853539,1,8,0.002074242
2569045,95,60,1,52,0.00649333,1,50,0.30222559
3665430,67,112,1,25,0.00348115,1,25,0.020944118
2889142,56,101,1,51,0.008028269,1,51,0.145859003
6970350,61,33,1,24,0.002821684,1,24,0.039981604
4015912,91,87,1,27,0.00433588,0,16,0.027071953
1462169,40,37,1,20,0.002161503,0,1,0.003513813
8769746,33,91,0,19,0.002122879,0,3,0.005401373
3785430,79,88,1,36,0.004999161,0,1,0.003026009
996592,104,120,1,165,0.029658318,0,7,0.151670456
3415360,114,57,1,39,0.004878521,0,20,0.10621047
544082,113,36,1,11,0.001247406,1,11,0.004333258
7337063,68,87,1,16,0.002128839,1,16,0.008694649
8407974,121,51,1,55,0.006286144,1,59,0.152962685
713356,72,120,1,23,0.004115582,0,10,0.028956413
2290945,90,92,1,13,0.002541542,1,13,0.003391027
6258867,127,115,1,48,0.010684252,1,49,0.078977585
3192700,46,108,1,84,0.009438992,0,4,0.068333626
5249307,57,116,1,21,0.003033161,0,14,0.011415482
7840698,99,114,1,107,0.019260645,0,60,1.294183254
3108995,98,64,1,84,0.010697842,1,65,0.284352779
6619011,123,89,0,76,0.014016151,0,27,0.607909441
5834793,105,38,1,41,0.004724741,1,40,0.060697556
3289444,41,56,1,5,0.000596762,1,5,0.000774622
4004822,41,56,1,15,0.002112627,1,15,0.010929585
3728135,57,126,1,45,0.007641554,0,14,0.081873178
8331265,112,71,1,20,0.005054235,1,20,0.020874023
1779852,95,51,1,28,0.005913734,1,20,0.029825449
7485664,125,74,1,38,0.005357981,0,21,0.148976088
2685513,36,103,1,57,0.006877422,0,40,0.193164349
2473089,69,99,1,14,0.002248526,1,14,0.008664608
2525582,79,36,1,6,0.000610352,1,6,0.001107216
2942654,81,78,0,0,9.54E-07,0,0,0
8909484,52,49,0,48,0.010722399,1,50,0.230694294
7677072,44,85,1,57,0.007354259,1,55,0.458325148
2760465,120,70,1,58,0.010248661,0,31,0.149390459
935702,77,34,1,10,0.000963926,1,10,0.003034353
3233956,43,91,1,38,0.005336046,1,38,0.103537083
1228923,82,116,1,158,0.028726578,0,106,2.115163326
457266,90,92,1,66,0.012535572,1,57,0.276404381
5750397,39,66,1,28,0.003508329,1,29,0.073530674
9926681,85,41,1,35,0.004212618,1,35,0.033926249
6614545,78,105,0,40,0.008313179,0,1,0.016168356
1170785,49,126,1,67,0.008736849,1,65,0.560012341
7078455,52,85,1,77,0.010899067,0,16,0.09267354
7603629,108,66,1,126,0.019340038,0,32,0.40834856
5313133,76,50,1,32,0.004242182,0,12,0.01692605
931710,104,73,1,18,0.003277302,1,13,0.006841421
9042768,78,60,1,8,0.001126051,1,6,0.000921726
2169899,40,99,1,59,0.007569075,1,55,0.501762867
6132596,58,45,0,12,0.001652241,0,4,0.002943993
3421880,115,82,1,33,0.006107569,1,12,0.006488562
9716239,126,84,1,203,0.038734198,1,84,1.589936256
9479696,68,110,0,41,0.006319523,0,29,0.149221182
2688273,74,60,0,14,0.039097548,1,19,0.01641345
8758713,59,112,1,7,0.000768423,1,7,0.001189947
5111682,67,115,1,49,0.006678581,1,49,0.067848682
6461411,80,95,1,101,0.021373034,0,20,1.05814147
7606178,68,100,1,21,0.003885031,1,17,0.0142591
7566273,127,77,1,39,0.005069733,1,33,0.069306135
9124116,42,70,1,17,0.002123594,1,17,0.015746355
1457904,107,78,0,34,0.006794691,0,34,0.116421938
8561580,34,117,1,50,0.004859924,1,50,0.152910471
3594115,64,33,1,12,0.00159812,1,12,0.004605293
7777238,114,73,1,31,0.005076647,1,27,0.030517578
4615181,47,32,1,35,0.003638744,1,27,0.052908182
5428627,125,111,1,87,0.0212152,1,47,0.226139784
2553118,40,107,1,45,0.00681448,1,45,0.182476044
5782399,55,83,1,31,0.004747629,1,34,0.056811094
1313036,54,86,1,10,0.001924753,1,9,0.002614737
9238729,74,106,1,49,0.008728981,1,48,0.128593206
